image,category,label
ISIC_0029237,NV,0
ISIC_0026937,NV,0
ISIC_0033775,NV,0
ISIC_0033242,NV,0
ISIC_0002476_downsampled,NV,0
ISIC_0067562,NV,0
ISIC_0029686,NV,0
ISIC_0062319,NV,0
ISIC_0000427_downsampled,NV,0
ISIC_0067470,NV,0
ISIC_0033332,NV,0
ISIC_0061724,NV,0
ISIC_0032058,NV,0
ISIC_0026642,NV,0
ISIC_0028226,NV,0
ISIC_0056543,NV,0
ISIC_0001267_downsampled,NV,0
ISIC_0026346,NV,0
ISIC_0068964,NV,0
ISIC_0066524,NV,0
ISIC_0059701,NV,0
ISIC_0034146,NV,0
ISIC_0026935,NV,0
ISIC_0067700,NV,0
ISIC_0064048,NV,0
ISIC_0063533,NV,0
ISIC_0027476,NV,0
ISIC_0055994,NV,0
ISIC_0014797_downsampled,NV,0
ISIC_0067924,NV,0
ISIC_0064186,NV,0
ISIC_0028909,NV,0
ISIC_0031427,NV,0
ISIC_0024580,NV,0
ISIC_0024686,NV,0
ISIC_0029409,NV,0
ISIC_0054145,NV,0
ISIC_0002353_downsampled,NV,0
ISIC_0031387,NV,0
ISIC_0031052,NV,0
ISIC_0064326,NV,0
ISIC_0027131,NV,0
ISIC_0027299,NV,0
ISIC_0025169,NV,0
ISIC_0060986,NV,0
ISIC_0065689,NV,0
ISIC_0067813,NV,0
ISIC_0031634,NV,0
ISIC_0032345,NV,0
ISIC_0053877,NV,0
ISIC_0071149,NV,0
ISIC_0059979,NV,0
ISIC_0025325,NV,0
ISIC_0028614,NV,0
ISIC_0033939,NV,0
ISIC_0025002,NV,0
ISIC_0059167,NV,0
ISIC_0029424,NV,0
ISIC_0029496,NV,0
ISIC_0027655,NV,0
ISIC_0059312,NV,0
ISIC_0000477,NV,0
ISIC_0032627,NV,0
ISIC_0027824,NV,0
ISIC_0033404,NV,0
ISIC_0000426_downsampled,NV,0
ISIC_0028177,NV,0
ISIC_0028518,NV,0
ISIC_0058423,NV,0
ISIC_0069882,NV,0
ISIC_0024892,NV,0
ISIC_0069288,NV,0
ISIC_0062185,NV,0
ISIC_0030484,NV,0
ISIC_0031595,NV,0
ISIC_0012660_downsampled,NV,0
ISIC_0008998_downsampled,NV,0
ISIC_0030480,NV,0
ISIC_0055906,NV,0
ISIC_0058070,NV,0
ISIC_0025733,NV,0
ISIC_0062275,NV,0
ISIC_0027016,NV,0
ISIC_0031073,NV,0
ISIC_0030860,NV,0
ISIC_0034319,NV,0
ISIC_0060595,NV,0
ISIC_0060473,NV,0
ISIC_0024416,NV,0
ISIC_0031678,NV,0
ISIC_0065911,NV,0
ISIC_0025228,NV,0
ISIC_0008406_downsampled,NV,0
ISIC_0028922,NV,0
ISIC_0015021_downsampled,NV,0
ISIC_0025216,NV,0
ISIC_0032339,NV,0
ISIC_0013048_downsampled,NV,0
ISIC_0012203_downsampled,NV,0
ISIC_0027403,NV,0
ISIC_0032068,NV,0
ISIC_0025231,NV,0
ISIC_0025412,NV,0
ISIC_0064166,NV,0
ISIC_0062540,NV,0
ISIC_0031305,NV,0
ISIC_0068651,NV,0
ISIC_0054715,NV,0
ISIC_0034153,NV,0
ISIC_0066795,NV,0
ISIC_0062511,NV,0
ISIC_0032327,NV,0
ISIC_0025399,NV,0
ISIC_0011162,NV,0
ISIC_0032055,NV,0
ISIC_0025447,NV,0
ISIC_0001262_downsampled,NV,0
ISIC_0032018,NV,0
ISIC_0027441,NV,0
ISIC_0025430,NV,0
ISIC_0063903,NV,0
ISIC_0000361,NV,0
ISIC_0033346,NV,0
ISIC_0025945,NV,0
ISIC_0026050,NV,0
ISIC_0031992,NV,0
ISIC_0027460,NV,0
ISIC_0029180,NV,0
ISIC_0031260,NV,0
ISIC_0054541,NV,0
ISIC_0025652,NV,0
ISIC_0002836_downsampled,NV,0
ISIC_0033072,NV,0
ISIC_0033680,NV,0
ISIC_0055499,NV,0
ISIC_0026129,NV,0
ISIC_0062292,NV,0
ISIC_0032136,NV,0
ISIC_0029441,NV,0
ISIC_0000421_downsampled,NV,0
ISIC_0058351,NV,0
ISIC_0027486,NV,0
ISIC_0030504,NV,0
ISIC_0009995,NV,0
ISIC_0026300,NV,0
ISIC_0032166,NV,0
ISIC_0030716,NV,0
ISIC_0013109_downsampled,NV,0
ISIC_0071362,NV,0
ISIC_0010330,NV,0
ISIC_0033992,NV,0
ISIC_0025545,NV,0
ISIC_0029328,NV,0
ISIC_0072458,NV,0
ISIC_0053532,NV,0
ISIC_0031080,NV,0
ISIC_0033353,NV,0
ISIC_0031547,NV,0
ISIC_0060863,NV,0
ISIC_0002453_downsampled,NV,0
ISIC_0055995,NV,0
ISIC_0010062,NV,0
ISIC_0030367,NV,0
ISIC_0032554,NV,0
ISIC_0029367,NV,0
ISIC_0028302,NV,0
ISIC_0029497,NV,0
ISIC_0025678,NV,0
ISIC_0026572,NV,0
ISIC_0030906,NV,0
ISIC_0064858,NV,0
ISIC_0072608,NV,0
ISIC_0063034,NV,0
ISIC_0025574,NV,0
ISIC_0032588,NV,0
ISIC_0030306,NV,0
ISIC_0029366,NV,0
ISIC_0025768,NV,0
ISIC_0033706,NV,0
ISIC_0066539,NV,0
ISIC_0033003,NV,0
ISIC_0014162_downsampled,NV,0
ISIC_0014907_downsampled,NV,0
ISIC_0062778,NV,0
ISIC_0071493,NV,0
ISIC_0058221,NV,0
ISIC_0062498,NV,0
ISIC_0025010,NV,0
ISIC_0012274_downsampled,NV,0
ISIC_0068595,NV,0
ISIC_0026533,NV,0
ISIC_0030743,NV,0
ISIC_0032259,NV,0
ISIC_0055524,NV,0
ISIC_0010571,NV,0
ISIC_0024777,NV,0
ISIC_0031193,NV,0
ISIC_0030399,NV,0
ISIC_0067899,NV,0
ISIC_0053634,NV,0
ISIC_0032140,NV,0
ISIC_0025150,NV,0
ISIC_0024480,NV,0
ISIC_0066314,NV,0
ISIC_0012089_downsampled,NV,0
ISIC_0030364,NV,0
ISIC_0068540,NV,0
ISIC_0056470,NV,0
ISIC_0031882,NV,0
ISIC_0013405_downsampled,NV,0
ISIC_0024810,NV,0
ISIC_0030617,NV,0
ISIC_0054352,NV,0
ISIC_0033688,NV,0
ISIC_0056807,NV,0
ISIC_0031027,NV,0
ISIC_0029748,NV,0
ISIC_0057701,NV,0
ISIC_0029432,NV,0
ISIC_0057777,NV,0
ISIC_0068893,NV,0
ISIC_0056706,NV,0
ISIC_0025381,NV,0
ISIC_0030560,NV,0
ISIC_0063990,NV,0
ISIC_0024895,NV,0
ISIC_0013879_downsampled,NV,0
ISIC_0071850,NV,0
ISIC_0011097,NV,0
ISIC_0015037_downsampled,NV,0
ISIC_0029867,NV,0
ISIC_0027657,NV,0
ISIC_0033718,NV,0
ISIC_0028468,NV,0
ISIC_0015544_downsampled,NV,0
ISIC_0072027,NV,0
ISIC_0027411,NV,0
ISIC_0068111,NV,0
ISIC_0070662,NV,0
ISIC_0027493,NV,0
ISIC_0024604,NV,0
ISIC_0026562,NV,0
ISIC_0034191,NV,0
ISIC_0026338,NV,0
ISIC_0033374,NV,0
ISIC_0033070,NV,0
ISIC_0000198,NV,0
ISIC_0056461,NV,0
ISIC_0032506,NV,0
ISIC_0013529_downsampled,NV,0
ISIC_0069127,NV,0
ISIC_0034179,NV,0
ISIC_0059429,NV,0
ISIC_0053937,NV,0
ISIC_0054456,NV,0
ISIC_0032112,NV,0
ISIC_0026405,NV,0
ISIC_0014117_downsampled,NV,0
ISIC_0025632,NV,0
ISIC_0060134,NV,0
ISIC_0071567,NV,0
ISIC_0059963,NV,0
ISIC_0057501,NV,0
ISIC_0025455,NV,0
ISIC_0067484,NV,0
ISIC_0025096,NV,0
ISIC_0030647,NV,0
ISIC_0066111,NV,0
ISIC_0028836,NV,0
ISIC_0063281,NV,0
ISIC_0030777,NV,0
ISIC_0025979,NV,0
ISIC_0025858,NV,0
ISIC_0031887,NV,0
ISIC_0057544,NV,0
ISIC_0057928,NV,0
ISIC_0028247,NV,0
ISIC_0013190_downsampled,NV,0
ISIC_0033851,NV,0
ISIC_0027054,NV,0
ISIC_0011110,NV,0
ISIC_0034273,NV,0
ISIC_0025256,NV,0
ISIC_0060044,NV,0
ISIC_0067573,NV,0
ISIC_0032555,NV,0
ISIC_0024617,NV,0
ISIC_0024691,NV,0
ISIC_0027209,NV,0
ISIC_0027667,NV,0
ISIC_0064205,NV,0
ISIC_0028733,NV,0
ISIC_0055504,NV,0
ISIC_0060862,NV,0
ISIC_0063176,NV,0
ISIC_0053637,NV,0
ISIC_0056480,NV,0
ISIC_0025649,NV,0
ISIC_0000250,NV,0
ISIC_0030888,NV,0
ISIC_0056353,NV,0
ISIC_0032584,NV,0
ISIC_0055719,NV,0
ISIC_0024442,NV,0
ISIC_0033497,NV,0
ISIC_0026189,NV,0
ISIC_0031715,NV,0
ISIC_0010252,NV,0
ISIC_0065819,NV,0
ISIC_0030332,NV,0
ISIC_0028474,NV,0
ISIC_0026812,NV,0
ISIC_0031775,NV,0
ISIC_0011090,NV,0
ISIC_0069774,NV,0
ISIC_0061634,NV,0
ISIC_0068868,NV,0
ISIC_0064217,NV,0
ISIC_0058146,NV,0
ISIC_0067964,NV,0
ISIC_0012966_downsampled,NV,0
ISIC_0061858,NV,0
ISIC_0065339,NV,0
ISIC_0030936,NV,0
ISIC_0064478,NV,0
ISIC_0026030,NV,0
ISIC_0033313,NV,0
ISIC_0010456,NV,0
ISIC_0010333,NV,0
ISIC_0025741,NV,0
ISIC_0013399_downsampled,NV,0
ISIC_0055740,NV,0
ISIC_0032362,NV,0
ISIC_0058090,NV,0
ISIC_0063377,NV,0
ISIC_0059782,NV,0
ISIC_0026833,NV,0
ISIC_0028500,NV,0
ISIC_0014431_downsampled,NV,0
ISIC_0025206,NV,0
ISIC_0064719,NV,0
ISIC_0027386,NV,0
ISIC_0024808,NV,0
ISIC_0015258_downsampled,NV,0
ISIC_0016036_downsampled,NV,0
ISIC_0034108,NV,0
ISIC_0062193,NV,0
ISIC_0029850,NV,0
ISIC_0029179,NV,0
ISIC_0031011,NV,0
ISIC_0026839,NV,0
ISIC_0064956,NV,0
ISIC_0068187,NV,0
ISIC_0015974_downsampled,NV,0
ISIC_0000114_downsampled,NV,0
ISIC_0065931,NV,0
ISIC_0029106,NV,0
ISIC_0029450,NV,0
ISIC_0001163_downsampled,NV,0
ISIC_0065623,NV,0
ISIC_0030049,NV,0
ISIC_0025486,NV,0
ISIC_0033964,NV,0
ISIC_0056442,NV,0
ISIC_0034244,NV,0
ISIC_0030303,NV,0
ISIC_0054357,NV,0
ISIC_0025279,NV,0
ISIC_0032549,NV,0
ISIC_0056108,NV,0
ISIC_0026021,NV,0
ISIC_0067607,NV,0
ISIC_0067444,NV,0
ISIC_0028605,NV,0
ISIC_0012232_downsampled,NV,0
ISIC_0030637,NV,0
ISIC_0070626,NV,0
ISIC_0064536,NV,0
ISIC_0026480,NV,0
ISIC_0060317,NV,0
ISIC_0068156,NV,0
ISIC_0030410,NV,0
ISIC_0068462,NV,0
ISIC_0026684,NV,0
ISIC_0072848,NV,0
ISIC_0026256,NV,0
ISIC_0072333,NV,0
ISIC_0031414,NV,0
ISIC_0025562,NV,0
ISIC_0025159,NV,0
ISIC_0030479,NV,0
ISIC_0028658,NV,0
ISIC_0024704,NV,0
ISIC_0032817,NV,0
ISIC_0072500,NV,0
ISIC_0070210,NV,0
ISIC_0027224,NV,0
ISIC_0064138,NV,0
ISIC_0072423,NV,0
ISIC_0054831,NV,0
ISIC_0070609,NV,0
ISIC_0070180,NV,0
ISIC_0027127,NV,0
ISIC_0061312,NV,0
ISIC_0030483,NV,0
ISIC_0063299,NV,0
ISIC_0032507,NV,0
ISIC_0054758,NV,0
ISIC_0071343,NV,0
ISIC_0062931,NV,0
ISIC_0057754,NV,0
ISIC_0000209,NV,0
ISIC_0031183,NV,0
ISIC_0067841,NV,0
ISIC_0029523,NV,0
ISIC_0066796,NV,0
ISIC_0063252,NV,0
ISIC_0033018,NV,0
ISIC_0030875,NV,0
ISIC_0058588,NV,0
ISIC_0030955,NV,0
ISIC_0025460,NV,0
ISIC_0027508,NV,0
ISIC_0028641,NV,0
ISIC_0058248,NV,0
ISIC_0029944,NV,0
ISIC_0027701,NV,0
ISIC_0029589,NV,0
ISIC_0031180,NV,0
ISIC_0012092_downsampled,NV,0
ISIC_0010038,NV,0
ISIC_0000349,NV,0
ISIC_0067514,NV,0
ISIC_0027929,NV,0
ISIC_0032336,NV,0
ISIC_0030053,NV,0
ISIC_0016029_downsampled,NV,0
ISIC_0027827,NV,0
ISIC_0032714,NV,0
ISIC_0033633,NV,0
ISIC_0027156,NV,0
ISIC_0030025,NV,0
ISIC_0025289,NV,0
ISIC_0011361,NV,0
ISIC_0025797,NV,0
ISIC_0033402,NV,0
ISIC_0059685,NV,0
ISIC_0024568,NV,0
ISIC_0015953_downsampled,NV,0
ISIC_0062320,NV,0
ISIC_0030962,NV,0
ISIC_0067319,NV,0
ISIC_0034030,NV,0
ISIC_0012806_downsampled,NV,0
ISIC_0072587,NV,0
ISIC_0063594,NV,0
ISIC_0062061,NV,0
ISIC_0015331_downsampled,NV,0
ISIC_0032914,NV,0
ISIC_0072011,NV,0
ISIC_0027999,NV,0
ISIC_0031968,NV,0
ISIC_0056203,NV,0
ISIC_0025349,NV,0
ISIC_0061951,NV,0
ISIC_0030851,NV,0
ISIC_0061590,NV,0
ISIC_0006021_downsampled,NV,0
ISIC_0033972,NV,0
ISIC_0011200,NV,0
ISIC_0060887,NV,0
ISIC_0027782,NV,0
ISIC_0028142,NV,0
ISIC_0054948,NV,0
ISIC_0032710,NV,0
ISIC_0026368,NV,0
ISIC_0030146,NV,0
ISIC_0072147,NV,0
ISIC_0010467,NV,0
ISIC_0024990,NV,0
ISIC_0056707,NV,0
ISIC_0033521,NV,0
ISIC_0027723,NV,0
ISIC_0027168,NV,0
ISIC_0030567,NV,0
ISIC_0034073,NV,0
ISIC_0033101,NV,0
ISIC_0068544,NV,0
ISIC_0028301,NV,0
ISIC_0060724,NV,0
ISIC_0030838,NV,0
ISIC_0057932,NV,0
ISIC_0027840,NV,0
ISIC_0028515,NV,0
ISIC_0029190,NV,0
ISIC_0030196,NV,0
ISIC_0053724,NV,0
ISIC_0031502,NV,0
ISIC_0030897,NV,0
ISIC_0030361,NV,0
ISIC_0030389,NV,0
ISIC_0033062,NV,0
ISIC_0013112_downsampled,NV,0
ISIC_0028554,NV,0
ISIC_0055826,NV,0
ISIC_0024576,NV,0
ISIC_0012338_downsampled,NV,0
ISIC_0024559,NV,0
ISIC_0033574,NV,0
ISIC_0067507,NV,0
ISIC_0062040,NV,0
ISIC_0026214,NV,0
ISIC_0058531,NV,0
ISIC_0059761,NV,0
ISIC_0031699,NV,0
ISIC_0061564,NV,0
ISIC_0069035,NV,0
ISIC_0031875,NV,0
ISIC_0029507,NV,0
ISIC_0028664,NV,0
ISIC_0025166,NV,0
ISIC_0061932,NV,0
ISIC_0032237,NV,0
ISIC_0033334,NV,0
ISIC_0009945,NV,0
ISIC_0071554,NV,0
ISIC_0033013,NV,0
ISIC_0032253,NV,0
ISIC_0024374,NV,0
ISIC_0032340,NV,0
ISIC_0025354,NV,0
ISIC_0009869,NV,0
ISIC_0011082,NV,0
ISIC_0058657,NV,0
ISIC_0029730,NV,0
ISIC_0068820,NV,0
ISIC_0027340,NV,0
ISIC_0025523,NV,0
ISIC_0072062,NV,0
ISIC_0027692,NV,0
ISIC_0063921,NV,0
ISIC_0029569,NV,0
ISIC_0032020,NV,0
ISIC_0004346_downsampled,NV,0
ISIC_0025357,NV,0
ISIC_0031960,NV,0
ISIC_0030077,NV,0
ISIC_0010844,NV,0
ISIC_0069661,NV,0
ISIC_0029280,NV,0
ISIC_0010020,NV,0
ISIC_0062137,NV,0
ISIC_0029273,NV,0
ISIC_0029736,NV,0
ISIC_0029762,NV,0
ISIC_0065480,NV,0
ISIC_0029063,NV,0
ISIC_0069050,NV,0
ISIC_0013656_downsampled,NV,0
ISIC_0013037_downsampled,NV,0
ISIC_0015395_downsampled,NV,0
ISIC_0025236,NV,0
ISIC_0062812,NV,0
ISIC_0064108,NV,0
ISIC_0062243,NV,0
ISIC_0062091,NV,0
ISIC_0069760,NV,0
ISIC_0031213,NV,0
ISIC_0066713,NV,0
ISIC_0024894,NV,0
ISIC_0057321,NV,0
ISIC_0029790,NV,0
ISIC_0028914,NV,0
ISIC_0029556,NV,0
ISIC_0068090,NV,0
ISIC_0056110,NV,0
ISIC_0055004,NV,0
ISIC_0057385,NV,0
ISIC_0025572,NV,0
ISIC_0010552,NV,0
ISIC_0056116,NV,0
ISIC_0032434,NV,0
ISIC_0013287_downsampled,NV,0
ISIC_0032125,NV,0
ISIC_0016028_downsampled,NV,0
ISIC_0010570,NV,0
ISIC_0031206,NV,0
ISIC_0025672,NV,0
ISIC_0025139,NV,0
ISIC_0015174_downsampled,NV,0
ISIC_0030166,NV,0
ISIC_0029401,NV,0
ISIC_0055370,NV,0
ISIC_0032900,NV,0
ISIC_0026918,NV,0
ISIC_0065260,NV,0
ISIC_0064806,NV,0
ISIC_0029437,NV,0
ISIC_0015216_downsampled,NV,0
ISIC_0028689,NV,0
ISIC_0029049,NV,0
ISIC_0030796,NV,0
ISIC_0055774,NV,0
ISIC_0032320,NV,0
ISIC_0059245,NV,0
ISIC_0026689,NV,0
ISIC_0065789,NV,0
ISIC_0012873_downsampled,NV,0
ISIC_0063040,NV,0
ISIC_0032882,NV,0
ISIC_0024757,NV,0
ISIC_0027368,NV,0
ISIC_0010006,NV,0
ISIC_0061087,NV,0
ISIC_0025371,NV,0
ISIC_0025762,NV,0
ISIC_0058027,NV,0
ISIC_0055727,NV,0
ISIC_0000323,NV,0
ISIC_0032495,NV,0
ISIC_0032791,NV,0
ISIC_0026421,NV,0
ISIC_0015040_downsampled,NV,0
ISIC_0026791,NV,0
ISIC_0031131,NV,0
ISIC_0028439,NV,0
ISIC_0014694_downsampled,NV,0
ISIC_0000206_downsampled,NV,0
ISIC_0010075,NV,0
ISIC_0065372,NV,0
ISIC_0031729,NV,0
ISIC_0059699,NV,0
ISIC_0000044_downsampled,NV,0
ISIC_0053752,NV,0
ISIC_0031610,NV,0
ISIC_0000322,NV,0
ISIC_0033994,NV,0
ISIC_0025497,NV,0
ISIC_0062828,NV,0
ISIC_0029938,NV,0
ISIC_0061972,NV,0
ISIC_0031185,NV,0
ISIC_0065968,NV,0
ISIC_0033035,NV,0
ISIC_0034199,NV,0
ISIC_0012325_downsampled,NV,0
ISIC_0071647,NV,0
ISIC_0024820,NV,0
ISIC_0060052,NV,0
ISIC_0028598,NV,0
ISIC_0032518,NV,0
ISIC_0028373,NV,0
ISIC_0028563,NV,0
ISIC_0030251,NV,0
ISIC_0034301,NV,0
ISIC_0063096,NV,0
ISIC_0013688_downsampled,NV,0
ISIC_0025437,NV,0
ISIC_0028169,NV,0
ISIC_0000467,NV,0
ISIC_0071332,NV,0
ISIC_0011129,NV,0
ISIC_0024718,NV,0
ISIC_0070654,NV,0
ISIC_0068414,NV,0
ISIC_0000034_downsampled,NV,0
ISIC_0027466,NV,0
ISIC_0027458,NV,0
ISIC_0025518,NV,0
ISIC_0025887,NV,0
ISIC_0031994,NV,0
ISIC_0030547,NV,0
ISIC_0029457,NV,0
ISIC_0056584,NV,0
ISIC_0031021,NV,0
ISIC_0073036,NV,0
ISIC_0025706,NV,0
ISIC_0028135,NV,0
ISIC_0067474,NV,0
ISIC_0026703,NV,0
ISIC_0068853,NV,0
ISIC_0014869_downsampled,NV,0
ISIC_0063314,NV,0
ISIC_0071816,NV,0
ISIC_0065996,NV,0
ISIC_0025697,NV,0
ISIC_0069566,NV,0
ISIC_0002459_downsampled,NV,0
ISIC_0070637,NV,0
ISIC_0026283,NV,0
ISIC_0032590,NV,0
ISIC_0058946,NV,0
ISIC_0024903,NV,0
ISIC_0026639,NV,0
ISIC_0024983,NV,0
ISIC_0070696,NV,0
ISIC_0027181,NV,0
ISIC_0034174,NV,0
ISIC_0012684_downsampled,NV,0
ISIC_0032785,NV,0
ISIC_0025935,NV,0
ISIC_0012322_downsampled,NV,0
ISIC_0031075,NV,0
ISIC_0058731,NV,0
ISIC_0026215,NV,0
ISIC_0056878,NV,0
ISIC_0013235_downsampled,NV,0
ISIC_0012339_downsampled,NV,0
ISIC_0028559,NV,0
ISIC_0028684,NV,0
ISIC_0068314,NV,0
ISIC_0069959,NV,0
ISIC_0067703,NV,0
ISIC_0066970,NV,0
ISIC_0067442,NV,0
ISIC_0028708,NV,0
ISIC_0008600_downsampled,NV,0
ISIC_0024340,NV,0
ISIC_0015985_downsampled,NV,0
ISIC_0070640,NV,0
ISIC_0070779,NV,0
ISIC_0028475,NV,0
ISIC_0065067,NV,0
ISIC_0032266,NV,0
ISIC_0032600,NV,0
ISIC_0028695,NV,0
ISIC_0024533,NV,0
ISIC_0033396,NV,0
ISIC_0028266,NV,0
ISIC_0029818,NV,0
ISIC_0027272,NV,0
ISIC_0026949,NV,0
ISIC_0065528,NV,0
ISIC_0033721,NV,0
ISIC_0065245,NV,0
ISIC_0026998,NV,0
ISIC_0064385,NV,0
ISIC_0055486,NV,0
ISIC_0024508,NV,0
ISIC_0000360,NV,0
ISIC_0028434,NV,0
ISIC_0013495_downsampled,NV,0
ISIC_0027081,NV,0
ISIC_0014846_downsampled,NV,0
ISIC_0030742,NV,0
ISIC_0000208_downsampled,NV,0
ISIC_0060793,NV,0
ISIC_0026726,NV,0
ISIC_0015638_downsampled,NV,0
ISIC_0066177,NV,0
ISIC_0033875,NV,0
ISIC_0032130,NV,0
ISIC_0029777,NV,0
ISIC_0024715,NV,0
ISIC_0058477,NV,0
ISIC_0060455,NV,0
ISIC_0031476,NV,0
ISIC_0030506,NV,0
ISIC_0030799,NV,0
ISIC_0027252,NV,0
ISIC_0059938,NV,0
ISIC_0070800,NV,0
ISIC_0024467,NV,0
ISIC_0012493_downsampled,NV,0
ISIC_0028170,NV,0
ISIC_0014195_downsampled,NV,0
ISIC_0032391,NV,0
ISIC_0059485,NV,0
ISIC_0027459,NV,0
ISIC_0013793_downsampled,NV,0
ISIC_0063590,NV,0
ISIC_0027376,NV,0
ISIC_0059527,NV,0
ISIC_0030833,NV,0
ISIC_0067448,NV,0
ISIC_0029506,NV,0
ISIC_0013480_downsampled,NV,0
ISIC_0028365,NV,0
ISIC_0025332,NV,0
ISIC_0016072_downsampled,NV,0
ISIC_0030117,NV,0
ISIC_0027193,NV,0
ISIC_0061627,NV,0
ISIC_0070677,NV,0
ISIC_0055006,NV,0
ISIC_0015496_downsampled,NV,0
ISIC_0028090,NV,0
ISIC_0031653,NV,0
ISIC_0029960,NV,0
ISIC_0054998,NV,0
ISIC_0030041,NV,0
ISIC_0028833,NV,0
ISIC_0058072,NV,0
ISIC_0015959_downsampled,NV,0
ISIC_0024862,NV,0
ISIC_0012741_downsampled,NV,0
ISIC_0012911_downsampled,NV,0
ISIC_0007241_downsampled,NV,0
ISIC_0064554,NV,0
ISIC_0025149,NV,0
ISIC_0028823,NV,0
ISIC_0066003,NV,0
ISIC_0068602,NV,0
ISIC_0057886,NV,0
ISIC_0056581,NV,0
ISIC_0032705,NV,0
ISIC_0059626,NV,0
ISIC_0069222,NV,0
ISIC_0024493,NV,0
ISIC_0056012,NV,0
ISIC_0029756,NV,0
ISIC_0070383,NV,0
ISIC_0027962,NV,0
ISIC_0026376,NV,0
ISIC_0024815,NV,0
ISIC_0069955,NV,0
ISIC_0061873,NV,0
ISIC_0028734,NV,0
ISIC_0063106,NV,0
ISIC_0065295,NV,0
ISIC_0025664,NV,0
ISIC_0060992,NV,0
ISIC_0024919,NV,0
ISIC_0057857,NV,0
ISIC_0028391,NV,0
ISIC_0069666,NV,0
ISIC_0060954,NV,0
ISIC_0055715,NV,0
ISIC_0067391,NV,0
ISIC_0026743,NV,0
ISIC_0030773,NV,0
ISIC_0064263,NV,0
ISIC_0031856,NV,0
ISIC_0034270,NV,0
ISIC_0066653,NV,0
ISIC_0028417,NV,0
ISIC_0013311_downsampled,NV,0
ISIC_0066222,NV,0
ISIC_0061766,NV,0
ISIC_0031214,NV,0
ISIC_0063388,NV,0
ISIC_0064319,NV,0
ISIC_0032926,NV,0
ISIC_0012957_downsampled,NV,0
ISIC_0009961,NV,0
ISIC_0069634,NV,0
ISIC_0062648,NV,0
ISIC_0030327,NV,0
ISIC_0026013,NV,0
ISIC_0030099,NV,0
ISIC_0012905_downsampled,NV,0
ISIC_0032477,NV,0
ISIC_0066223,NV,0
ISIC_0029293,NV,0
ISIC_0068983,NV,0
ISIC_0059454,NV,0
ISIC_0054596,NV,0
ISIC_0031139,NV,0
ISIC_0000251,NV,0
ISIC_0054622,NV,0
ISIC_0030685,NV,0
ISIC_0028654,NV,0
ISIC_0028935,NV,0
ISIC_0014850_downsampled,NV,0
ISIC_0060848,NV,0
ISIC_0031991,NV,0
ISIC_0032893,NV,0
ISIC_0030419,NV,0
ISIC_0028398,NV,0
ISIC_0071386,NV,0
ISIC_0033427,NV,0
ISIC_0032819,NV,0
ISIC_0032500,NV,0
ISIC_0030282,NV,0
ISIC_0026062,NV,0
ISIC_0034152,NV,0
ISIC_0010014,NV,0
ISIC_0025745,NV,0
ISIC_0031571,NV,0
ISIC_0030376,NV,0
ISIC_0027844,NV,0
ISIC_0026329,NV,0
ISIC_0063876,NV,0
ISIC_0033772,NV,0
ISIC_0059796,NV,0
ISIC_0011321,NV,0
ISIC_0067340,NV,0
ISIC_0014498_downsampled,NV,0
ISIC_0057506,NV,0
ISIC_0026147,NV,0
ISIC_0015958_downsampled,NV,0
ISIC_0061180,NV,0
ISIC_0063966,NV,0
ISIC_0068413,NV,0
ISIC_0028672,NV,0
ISIC_0025977,NV,0
ISIC_0027907,NV,0
ISIC_0008626_downsampled,NV,0
ISIC_0064794,NV,0
ISIC_0056698,NV,0
ISIC_0063412,NV,0
ISIC_0031069,NV,0
ISIC_0024750,NV,0
ISIC_0067300,NV,0
ISIC_0025309,NV,0
ISIC_0053710,NV,0
ISIC_0070554,NV,0
ISIC_0026434,NV,0
ISIC_0056400,NV,0
ISIC_0028794,NV,0
ISIC_0027861,NV,0
ISIC_0059567,NV,0
ISIC_0030535,NV,0
ISIC_0025930,NV,0
ISIC_0014682_downsampled,NV,0
ISIC_0066229,NV,0
ISIC_0027913,NV,0
ISIC_0066919,NV,0
ISIC_0062483,NV,0
ISIC_0024938,NV,0
ISIC_0025897,NV,0
ISIC_0060667,NV,0
ISIC_0030156,NV,0
ISIC_0015994_downsampled,NV,0
ISIC_0065038,NV,0
ISIC_0027682,NV,0
ISIC_0030853,NV,0
ISIC_0069394,NV,0
ISIC_0029664,NV,0
ISIC_0031047,NV,0
ISIC_0026875,NV,0
ISIC_0013486_downsampled,NV,0
ISIC_0030865,NV,0
ISIC_0015641_downsampled,NV,0
ISIC_0010585,NV,0
ISIC_0068988,NV,0
ISIC_0065436,NV,0
ISIC_0027640,NV,0
ISIC_0024527,NV,0
ISIC_0029592,NV,0
ISIC_0053497,NV,0
ISIC_0069039,NV,0
ISIC_0027853,NV,0
ISIC_0010077,NV,0
ISIC_0025429,NV,0
ISIC_0024664,NV,0
ISIC_0026761,NV,0
ISIC_0028178,NV,0
ISIC_0053838,NV,0
ISIC_0068416,NV,0
ISIC_0026341,NV,0
ISIC_0026146,NV,0
ISIC_0000217,NV,0
ISIC_0029389,NV,0
ISIC_0064710,NV,0
ISIC_0030270,NV,0
ISIC_0033228,NV,0
ISIC_0012672_downsampled,NV,0
ISIC_0032752,NV,0
ISIC_0066000,NV,0
ISIC_0026227,NV,0
ISIC_0033917,NV,0
ISIC_0030886,NV,0
ISIC_0070806,NV,0
ISIC_0012744_downsampled,NV,0
